record_id,date,school_id,grade,total_students,present_students,teacher_present,marked_by
ATT0012973,15-Mar-2026,SCH0068,1,257,257,1,Headmaster
ATT0006211,03/01/2026,SCH0001,2,275,180,Haan,Admin
ATT0002106,2025/04/19,SCH0041,8,118,118,1,Class Teacher
ATT0016518,18.07.2025,0521,6,205,152,True,Admin
ATT0013429,2025-05-26,sch_0011,10,90,81,1,Class Teacher
ATT0005030,25-Aug-2025,SCH0393,II,128,118,H,Class Teacher
ATT0017313,17.07.2025,sch_0018,I,247,154,Nahi,HM
ATT0000824,28/12/2025,SCH-0210,7,272,272,True,Clerk
ATT0001532,2025-04-20,SCH0378,I,203,203,True,Headmaster
ATT0001215,09/11/2025,SCH0552,4,201,144,True,Admin
ATT0000505,19.10.2025,sch0123,IV,237,174,Hai,Clerk
ATT0014684,2025-04-16,0278,9,103,62,Haan,HM
ATT0010189,01/01/2026,SCH0087,4,63,51,haan,Headmaster
ATT0006531,2025-08-19,sch0010,2,201,190,Available,Clerk
ATT0019457,2025/10/10,SCH-0245,6,256,231,1,Clerk
ATT0010151,2025-07-21,SCH0134,10,185,127,Working,
ATT0009577,12.03.2026,SCH0355,V,183,126,True,Headmaster
ATT0013117,29-Dec-2025,SCH0123,III,145,133,True,
ATT0003710,12-Sep-2025,sch0419,8,175,153,na,Headmaster
ATT0013949,05-06-2025,SCH0332,2,204,187,True,Class Teacher
ATT0004749,2026-01-14,SCH0186,V,221,156,True,
ATT0011715,20-May-2025,SCH-0016,2,87,57,True,
ATT0015486,01-28-2026,SCH0422,V,218,168,Y,
ATT0005302,12-16-2025,sch_0251,4,54,48,True,Clerk
ATT0019308,2025/10/30,SCH-0382,7,158,126,,Headmaster
ATT0006589,22/12/2025,0359,3,222,168,False,Class Teacher
ATT0001811,28.10.2025,0563,5,64,52,Hai,Headmaster
ATT0019871,20/06/2025,sch_0430,4,178,137,True,Clerk
ATT0003142,05-Sep-2025,SCH0410,7,165,153,Hai,Class Teacher
ATT0001325,05/02/2026,SCH0178,IV,291,186,True,HM
ATT0004313,2025/08/17,SCH0019,I,249,159,True,Headmaster
ATT0007495,25/01/2026,SCH0396,V,187,187,Available,Admin
ATT0008692,21.01.2026,SCH0377,7,170,162,False,
ATT0019715,19.06.2025,sch_0575,6,226,201,False,HM
ATT0009581,14/03/2026,SCH0548,IV,57,51,,HM
,2026/03/02,SCH0217,8,54,42,True,HM
ATT0017925,17/10/2025,sch0020,V,267,274,True,Headmaster
ATT0019066,2025/10/21,sch0304,V,112,76,True,HM
ATT0006314,07-28-2025,SCH-0276,9,213,132,True,Class Teacher
ATT0017576,02-27-2026,sch0425,3,131,84,haan,Headmaster
ATT0013965,17/11/2025,SCH0506,9,288,191,True,Admin
ATT0001543,2026/02/22,sch_0350,II,79,58,True,Admin
ATT0011494,12-07-2025,S0002,I,241,241,Yes,Class Teacher
ATT0011517,07-19-2025,SCH-0023,3,145,91,1,Headmaster
ATT0007057,2025-10-24,SCH-0268,III,263,173,,Clerk
ATT0002540,2026-03-31,SCH0066,10,236,155,True,Clerk
ATT0017338,04-20-2025,SCH-0115,8,246,246,True,HM
ATT0015369,18-Oct-2025,SCH0599,2,238,168,False,HM
ATT0006732,13/08/2025,sch_0301,4,293,210,Yes,Headmaster
ATT0004847,10-26-2025,SCH0132,V,188,188,True,Admin
ATT0006802,2025/12/01,S0391,1,93,73,True,Clerk
ATT0004331,21/11/2025,SCH0382,10,155,113,1,Clerk
ATT0008925,01-02-2026,SCH0003,4,90,74,,HM
ATT0005335,2025-08-03,SCH0200,6,227,202,True,Admin
ATT0009349,2025/08/27,SCH0524,4,263,204,False,
ATT0004730,20.05.2025,SCH-0416,I,208,174,True,
ATT0011175,2025-12-21,SCH0259,8,292,311,True,
ATT0018541,2025/05/16,0060,6,68,41,haan,Class Teacher
ATT0001063,06/03/2026,SCH-0536,III,187,133,True,Class Teacher
ATT0001168,25-Aug-2025,SCH0159,I,76,54,False,
ATT0009924,06-17-2025,SCH0124,5,50,46,True,Class Teacher
,04.11.2025,0121,8,269,168,True,Admin
ATT0011131,2025-10-23,S0446,3,111,78,True,Headmaster
ATT0004492,11/09/2025,SCH0343,5,126,79,Available,Class Teacher
ATT0008336,2025-06-08,SCH0405,6,169,169,haan,HM
,09-27-2025,SCH0569,V,46,31,True,Class Teacher
ATT0019167,12.09.2025,sch0439,1,232,154,Functional,Clerk
ATT0017102,18/10/2025,SCH-0154,I,164,128,True,Clerk
ATT0002503,29/03/2026,SCH0347,3,111,81,0,Admin
ATT0004361,04.04.2025,0567,10,204,126,Working,Class Teacher
ATT0004172,2025/04/28,S0237,I,121,79,Haan,HM
ATT0005703,28.01.2026,SCH0395,7,284,256,Yes,
ATT0016780,03-08-2026,SCH0192,III,227,145,True,Headmaster
ATT0013924,2025-06-02,sch0391,5,258,178,True,HM
ATT0014513,29-Oct-2025,S0180,5,92,84,1,
ATT0007187,2025-12-18,SCH0101,III,61,43,Yes,Class Teacher
ATT0000699,06-11-2025,S0166,8,92,73,0,Admin
ATT0017750,11-Nov-2025,SCH-0385,10,131,95,False,Class Teacher
ATT0000607,2025/06/11,sch_0288,7,286,260,True,HM
ATT0014192,16/03/2026,SCH0164,9,271,191,True,Class Teacher
ATT0008788,11.11.2025,sch0289,9,197,165,Functional,Admin
ATT0014398,03-02-2026,SCH0217,5,77,72,haan,Headmaster
ATT0012145,21/12/2025,SCH-0217,6,292,292,True,Clerk
ATT0013585,07.11.2025,S0080,3,225,148,Y,HM
ATT0002915,06-17-2025,SCH0235,II,169,113,True,HM
ATT0014553,2026-01-01,sch_0445,10,184,153,No,
ATT0010519,26.02.2026,sch0282,1,261,219,False,
ATT0005645,26.11.2025,sch_0057,V,103,85,True,Class Teacher
ATT0004937,27.01.2026,SCH0568,I,67,43,False,Admin
ATT0003441,01.05.2025,sch_0057,7,119,86,True,Class Teacher
ATT0012044,07/02/2026,SCH-0355,6,277,234,Yes,Class Teacher
ATT0007358,2025-05-11,S0527,3,251,251,True,HM
ATT0002144,01-10-2026,SCH0146,9,123,92,,Admin
ATT0005105,04-Aug-2025,SCH-0154,II,181,132,True,HM
ATT0005074,05-05-2025,SCH-0048,V,71,69,True,Headmaster
ATT0017956,29-Dec-2025,SCH-0534,5,135,89,True,Class Teacher
ATT0017507,2025/09/18,sch0065,II,76,86,Working,HM
ATT0016049,10-Apr-2025,sch0278,V,133,110,True,Class Teacher
ATT0019171,2025-09-10,sch_0502,II,167,111,True,Clerk
ATT0014528,23/03/2026,S0110,6,214,190,True,Headmaster
ATT0002968,2025-10-16,SCH-0177,4,218,166,Y,Class Teacher
ATT0018889,2025/10/21,SCH0300,III,129,107,Y,
ATT0005989,09-28-2025,SCH0163,2,118,105,Y,Class Teacher
ATT0011658,2025-08-15,SCH0547,7,130,115,Working,
ATT0000729,06-23-2025,SCH0585,7,188,155,True,
ATT0007588,31-Dec-2025,sch_0408,V,227,177,Yes,Clerk
ATT0007544,2025/07/30,S0363,3,177,114,Haan,Class Teacher
ATT0000413,04-03-2025,0464,9,220,187,haan,Class Teacher
ATT0011339,2025/06/24,SCH0147,9,124,107,Yes,
ATT0005746,09-25-2025,SCH0148,7,266,222,Y,Class Teacher
ATT0017210,2025-11-22,SCH0274,1,255,261,True,
ATT0003268,11/05/2025,S0202,7,153,153,Hai,Admin
ATT0008809,27.01.2026,SCH0474,6,50,46,False,HM
ATT0000418,12/01/2026,sch_0383,V,255,161,True,HM
ATT0011262,14.03.2026,SCH0159,2,131,131,True,Admin
ATT0009818,07/03/2026,SCH0221,IV,202,128,Y,
ATT0015306,2025/04/09,SCH0011,II,44,39,True,Clerk
ATT0016282,2025/04/26,sch_0369,4,277,198,na,Clerk
ATT0002083,2026/02/20,S0397,1,127,102,True,
ATT0012162,06-18-2025,sch0191,7,283,200,False,Admin
ATT0003374,09-22-2025,0142,6,56,45,H,Admin
ATT0005727,2025-06-15,S0210,IV,248,216,False,HM
ATT0010637,2026/02/22,sch_0075,1,83,64,False,Clerk
ATT0017451,15-Jan-2026,SCH-0588,2,150,146,1,Headmaster
ATT0003914,03.02.2026,sch_0598,III,88,81,H,Class Teacher
ATT0013480,03/10/2025,SCH-0438,9,158,128,Available,Headmaster
,04-Apr-2025,SCH0293,1,55,47,Hai,Headmaster
ATT0008003,01-Jan-2026,S0116,8,257,226,haan,Class Teacher
ATT0005388,10-08-2025,sch0173,III,194,126,True,Class Teacher
ATT0002739,26.02.2026,SCH0117,V,211,179,True,HM
ATT0005053,31-Jul-2025,sch_0318,4,103,78,True,
ATT0004001,24/11/2025,sch_0521,2,186,128,True,Headmaster
ATT0002428,29.10.2025,SCH0510,3,180,130,True,
,17/07/2025,S0248,5,77,56,True,Class Teacher
ATT0006834,11-13-2025,SCH0554,9,143,114,True,Admin
ATT0018072,2025/11/06,SCH0598,5,97,86,True,HM
ATT0000852,12-26-2025,sch0023,V,104,64,Yes,HM
ATT0016348,2025/12/10,SCH-0525,10,226,165,Hai,Clerk
ATT0005879,24.01.2026,sch0379,I,201,129,Hai,Class Teacher
ATT0019224,19.12.2025,sch0497,IV,300,217,Haan,Clerk
ATT0004612,12-17-2025,SCH0472,9,192,183,True,Headmaster
ATT0016365,2025/06/19,SCH0019,4,130,130,True,
ATT0009541,04-07-2025,SCH0286,3,181,112,True,Clerk
ATT0009208,25/03/2026,SCH0116,II,148,121,Available,Clerk
ATT0009824,24-Oct-2025,0393,6,71,45,Yes,Headmaster
ATT0002490,24/04/2025,SCH-0200,II,96,85,na,Class Teacher
ATT0011923,2025-07-18,sch0227,V,174,164,Functional,Admin
ATT0007391,07.03.2026,SCH0326,IV,133,130,Yes,Admin
ATT0002850,2025-11-16,SCH0545,6,253,253,True,
ATT0014070,01.02.2026,sch0248,2,270,270,Working,Headmaster
ATT0005882,09-11-2025,S0534,6,226,199,0,
ATT0004453,21-Mar-2026,SCH0472,10,214,145,True,
ATT0002480,17-Nov-2025,SCH0425,9,230,209,haan,
ATT0010458,30/11/2025,SCH0315,IV,161,109,False,HM
ATT0011152,2026-02-04,SCH0159,7,97,77,True,HM
ATT0013246,2026/02/11,0247,10,233,206,1,Clerk
ATT0018526,23/04/2025,sch0135,3,83,62,Available,
ATT0013297,06-13-2025,SCH0440,1,52,50,True,Class Teacher
ATT0011311,13.10.2025,S0346,II,40,38,Y,Clerk
ATT0009436,26-Oct-2025,SCH0480,3,161,150,True,Headmaster
ATT0019129,07/07/2025,SCH0053,I,189,169,True,HM
ATT0007254,08-21-2025,S0387,II,232,163,Hai,Class Teacher
ATT0013285,09.04.2025,SCH-0267,4,49,58,Y,
ATT0003507,2026/03/03,SCH0498,II,134,86,True,Clerk
ATT0001680,2025-04-27,sch_0270,7,226,180,True,Headmaster
ATT0019532,24-Mar-2026,SCH-0584,1,189,116,True,Clerk
ATT0008131,15.11.2025,SCH0374,4,262,193,False,HM
ATT0015126,03-Jan-2026,sch0397,8,48,45,Nahi hai,Class Teacher
ATT0016965,10-Apr-2025,sch_0315,I,174,166,Y,Class Teacher
ATT0009663,23.06.2025,SCH0257,I,252,220,True,Admin
ATT0013501,11-19-2025,SCH0215,3,205,154,True,Class Teacher
ATT0003344,08-26-2025,S0151,6,203,186,True,Headmaster
ATT0013185,25.07.2025,SCH0164,6,138,126,True,HM
ATT0016245,19.06.2025,sch0198,1,196,121,False,Headmaster
,2025/06/06,SCH0347,2,163,157,Y,Headmaster
ATT0009865,31-May-2025,0475,5,242,159,H,Class Teacher
ATT0016944,29/09/2025,SCH0062,7,228,156,True,Headmaster
ATT0005238,07-Apr-2025,SCH0443,4,216,135,No,Headmaster
ATT0007806,2025-08-24,SCH-0079,2,260,203,True,Class Teacher
ATT0013408,2026/02/18,sch_0383,4,210,199,Nahi,HM
ATT0016897,2025-10-09,SCH0430,1,110,97,True,Headmaster
ATT0001082,20-May-2025,S0455,II,154,100,Y,Headmaster
ATT0018049,02-Oct-2025,sch_0534,III,97,71,True,Clerk
ATT0009205,04/02/2026,SCH-0382,9,174,116,,
ATT0001932,2025-09-20,SCH-0075,V,52,44,Nahi,HM
ATT0001151,27.10.2025,SCH0096,IV,265,165,True,Admin
ATT0019223,03.11.2025,SCH-0257,2,299,231,Available,Headmaster
ATT0005950,03/07/2025,sch_0433,II,56,53,True,
ATT0008309,2025-08-08,sch_0532,III,145,91,Available,Class Teacher
ATT0014263,08-Feb-2026,sch_0415,4,226,210,False,
ATT0005178,09-Jun-2025,SCH0252,1,281,294,Functional,Clerk
ATT0014099,02-Oct-2025,0218,4,188,121,,Admin
ATT0017215,2025/08/23,SCH0373,II,208,181,True,Headmaster
ATT0008312,07/08/2025,sch_0120,3,170,107,True,Class Teacher
ATT0000252,27-Jul-2025,SCH0434,IV,215,215,Functional,Admin
ATT0010677,13.08.2025,sch_0543,III,111,81,True,Admin
ATT0017020,2025-08-14,SCH0195,III,212,178,Haan,Admin
ATT0004466,30.12.2025,sch0570,10,254,227,Hai,Clerk
ATT0006800,08.03.2026,SCH-0496,1,210,133,Functional,Class Teacher
ATT0007988,04-25-2025,sch0249,3,79,65,No,Headmaster
ATT0007080,03-24-2026,SCH0413,2,149,107,True,
ATT0006967,03-Jun-2025,SCH0343,7,268,214,N,Clerk
ATT0015203,2025/07/04,sch0027,4,196,122,True,Headmaster
ATT0004143,2025/05/04,S0025,10,75,75,True,
ATT0000877,02-Nov-2025,S0100,IV,232,197,True,Admin
ATT0016389,20-Jun-2025,SCH0009,8,238,153,True,Clerk
ATT0015980,27/09/2025,sch_0528,III,116,110,Y,Class Teacher
ATT0003052,20/02/2026,sch_0332,IV,262,270,Yes,Clerk
ATT0019509,13-Feb-2026,0342,V,177,140,False,Headmaster
ATT0014600,2025-06-24,SCH0004,3,45,27,True,Admin
ATT0015329,09-Mar-2026,SCH0229,4,224,237,Available,Admin
ATT0002492,2025-07-07,sch_0225,V,286,232,True,Admin
ATT0015339,04/06/2025,SCH0025,I,104,66,H,
ATT0003190,21/09/2025,SCH0269,2,157,157,True,Admin
ATT0004778,2026/01/05,SCH-0187,10,145,87,Y,
ATT0009908,2025-04-19,SCH0252,V,149,149,True,Clerk
ATT0017533,28-Dec-2025,sch_0452,4,271,262,True,Class Teacher
ATT0016959,04-Sep-2025,SCH0115,IV,84,81,True,Headmaster
ATT0019076,06-05-2025,SCH0065,II,134,113,False,
ATT0000854,2025-12-27,SCH-0229,I,244,171,True,
,08-13-2025,SCH0460,8,155,121,True,Clerk
ATT0013122,17/12/2025,sch_0482,10,50,41,,Headmaster
ATT0013404,31-Dec-2025,SCH0259,IV,227,227,True,Clerk
ATT0010894,2025/04/02,SCH0390,IV,183,113,True,Class Teacher
ATT0004496,06-30-2025,SCH0174,V,126,98,True,Headmaster
ATT0008174,2025/05/27,SCH0224,6,96,64,True,HM
ATT0006656,2025/09/26,sch0090,5,142,86,True,Admin
ATT0012040,12-26-2025,SCH0506,3,132,92,,Admin
ATT0002369,05-May-2025,sch_0358,9,260,224,,Class Teacher
ATT0004781,25.01.2026,SCH0176,6,80,80,Yes,Clerk
ATT0012324,09-Apr-2025,S0319,V,226,239,True,Class Teacher
ATT0019335,2025-08-22,sch0366,2,191,165,Hai,
ATT0008717,2026-02-05,SCH0257,III,173,111,True,
ATT0010648,16/10/2025,SCH-0080,V,180,164,,Class Teacher
ATT0018226,19.12.2025,SCH0063,7,67,45,True,Clerk
ATT0005987,16.06.2025,SCH0481,V,74,57,Y,Admin
ATT0016922,2026-02-28,SCH0200,10,234,195,Hai,HM
ATT0019191,22-Mar-2026,SCH0224,1,217,136,Working,Headmaster
ATT0005802,21.03.2026,SCH0095,4,66,58,True,Clerk
ATT0007207,2025/11/07,S0388,4,177,147,1,HM
ATT0007344,2025/07/11,SCH0274,IV,255,267,True,Clerk
ATT0012534,2025-07-21,SCH-0399,5,198,157,Hai,Headmaster
ATT0007561,12-16-2025,SCH0331,V,190,171,True,Admin
ATT0008097,2026-02-06,SCH-0212,2,280,266,na,Clerk
ATT0000785,21/04/2025,S0050,2,138,124,False,HM
ATT0012250,2025/12/10,sch_0096,10,244,219,False,HM
ATT0001410,2025-06-09,SCH0158,4,45,45,True,Headmaster
ATT0010730,04-06-2025,SCH0315,III,98,98,True,Admin
ATT0016539,10/12/2025,S0061,4,244,254,False,HM
ATT0003010,11-Feb-2026,SCH-0291,V,131,94,Yes,Admin
ATT0018071,08-Aug-2025,SCH-0272,II,226,174,Y,Headmaster
ATT0011094,2025-05-15,SCH-0401,2,177,160,True,
ATT0004015,01-Jan-2026,SCH0279,III,131,84,Y,Headmaster
ATT0007456,04-06-2025,SCH-0183,IV,128,87,True,
ATT0012914,2025/09/02,SCH-0118,6,193,139,Y,Headmaster
ATT0003864,11-06-2025,SCH0438,IV,61,46,True,Admin
,15/03/2026,SCH0535,2,171,120,True,HM
ATT0001896,2026/02/13,sch0237,4,293,194,na,HM
,08-Nov-2025,0050,6,244,176,True,
ATT0000570,2025/05/04,SCH0377,2,195,195,True,Class Teacher
ATT0001817,19-Nov-2025,SCH0112,I,203,164,Y,HM
ATT0019779,15.04.2025,SCH-0524,5,44,26,Functional,HM
ATT0019712,08/08/2025,SCH-0312,II,65,41,H,Admin
ATT0000060,05.08.2025,SCH0026,1,207,158,True,Headmaster
ATT0006103,21.09.2025,sch_0015,5,157,137,True,HM
ATT0002976,16-Sep-2025,sch_0039,II,141,93,True,HM
ATT0017365,13.02.2026,sch0140,V,173,122,,Clerk
ATT0010493,09-24-2025,SCH0052,1,239,217,False,
ATT0000191,2025-11-03,SCH0476,V,271,166,True,Admin
ATT0000700,2026-01-05,sch0589,5,253,213,Yes,Class Teacher
ATT0014405,07/03/2026,SCH0024,V,124,88,True,HM
ATT0016991,26/05/2025,SCH0175,2,121,107,H,Headmaster
ATT0012469,14-Sep-2025,sch_0396,4,68,48,True,Clerk
ATT0000302,2025/12/29,SCH0301,II,247,265,True,
ATT0003421,25-Jan-2026,sch0080,IV,86,70,Working,Class Teacher
ATT0018712,25/10/2025,SCH-0128,II,266,162,False,HM
ATT0001061,05-07-2025,sch0119,IV,70,75,True,HM
ATT0014435,2026-03-11,SCH0057,III,141,141,Functional,
ATT0010758,10-07-2025,sch0146,III,213,159,Yes,
ATT0003445,04-08-2025,sch_0313,6,196,161,False,Class Teacher
ATT0017454,2025/08/22,SCH0378,8,71,60,Working,Clerk
ATT0010717,18-Jun-2025,SCH0424,9,146,137,True,Class Teacher
ATT0018590,19-Jun-2025,0142,1,273,273,True,
ATT0008209,2026-03-31,SCH0434,1,258,247,True,Class Teacher
ATT0007680,2026-03-06,SCH-0584,10,55,43,True,Class Teacher
ATT0011313,01-Jun-2025,SCH0355,4,270,270,,Admin
ATT0004643,24/05/2025,sch0511,II,295,179,True,HM
ATT0012947,2025/12/02,SCH0459,I,200,137,True,Clerk
ATT0009008,02.01.2026,S0356,9,284,215,True,Headmaster
ATT0007997,28.07.2025,sch_0194,4,259,201,1,Clerk
ATT0005601,2026-03-17,SCH0519,2,161,127,Working,HM
ATT0009152,30.04.2025,sch_0272,6,151,139,Available,Clerk
ATT0007023,2026-01-22,sch0045,9,212,157,1,Clerk
ATT0015637,13-Apr-2025,SCH0442,III,161,174,Y,HM
ATT0016610,04-Nov-2025,SCH0317,6,103,90,True,
ATT0019739,2025/07/11,SCH0580,2,92,76,,Headmaster
ATT0005896,06/11/2025,0448,6,187,116,True,Clerk
ATT0010678,12-07-2025,sch_0592,V,273,259,Nahi,
ATT0008755,05/05/2025,sch_0454,6,224,190,True,HM
ATT0003437,01/05/2025,SCH0582,6,240,222,True,Headmaster
ATT0014566,17.07.2025,sch0341,7,159,119,1,Headmaster
ATT0014374,28.11.2025,S0421,I,272,171,0,Headmaster
ATT0018078,08.06.2025,SCH0298,10,68,46,Yes,
ATT0006894,2025-11-05,SCH0317,IV,49,42,,Clerk
ATT0017430,12-17-2025,SCH0504,I,291,271,Haan,HM
ATT0019831,06-20-2025,S0070,4,232,163,False,Headmaster
ATT0012758,02-25-2026,0575,II,57,57,True,
ATT0008051,17-Mar-2026,SCH0484,IV,245,218,,Headmaster
ATT0009147,2025-08-22,SCH0578,5,183,175,,HM
ATT0004556,2026-01-26,SCH-0354,8,47,41,True,
ATT0011297,08.06.2025,SCH0484,9,57,57,True,Clerk
ATT0004736,18/08/2025,sch_0430,3,138,99,Y,Class Teacher
ATT0001219,25/04/2025,SCH0081,2,214,167,Available,HM
ATT0013447,06-29-2025,SCH0530,4,106,68,True,Clerk
ATT0003988,16.10.2025,sch_0415,II,79,69,haan,Admin
ATT0005700,21.12.2025,SCH0181,II,209,181,Working,HM
ATT0013993,10/10/2025,sch0513,5,225,141,Not Available,Headmaster
ATT0017341,25/05/2025,SCH0546,III,139,130,True,Admin
ATT0002870,03-30-2026,SCH0270,6,72,44,Not Available,Headmaster
ATT0011970,2026/02/25,SCH0455,I,151,107,True,Class Teacher
ATT0014208,27/07/2025,sch_0235,II,176,176,True,HM
ATT0002962,09-18-2025,SCH-0383,II,214,205,True,
ATT0014173,2025/11/17,sch_0005,9,124,92,True,Class Teacher
ATT0002201,2025/08/22,sch0192,1,220,134,,Admin
ATT0016483,2025-09-11,sch0529,9,287,307,Y,Clerk
ATT0005593,05/07/2025,S0105,V,250,168,True,Headmaster
ATT0002558,12.02.2026,SCH0496,IV,150,125,Functional,HM
ATT0015587,29/05/2025,SCH0082,8,269,250,Y,Class Teacher
ATT0009638,2025-04-21,SCH0320,8,90,71,1,Headmaster
ATT0005540,2025-08-04,SCH-0547,10,215,140,Yes,HM
ATT0018033,2025/06/19,SCH0477,V,234,145,Hai,Headmaster
ATT0012875,2026/02/19,SCH0568,6,119,88,True,Class Teacher
ATT0012184,02-Oct-2025,SCH0484,1,212,147,Yes,
ATT0006296,2026/01/04,sch_0384,V,71,71,True,HM
ATT0004500,2025/08/20,S0171,9,78,74,True,
ATT0001155,29/10/2025,SCH0345,III,276,266,Functional,HM
ATT0018640,06-10-2025,SCH-0566,6,44,29,True,Headmaster
ATT0015152,11.06.2025,SCH0010,7,129,112,False,Clerk
ATT0009875,22-Sep-2025,SCH0438,2,50,44,True,Class Teacher
ATT0019555,29-Jul-2025,SCH-0546,9,211,188,Hai,
ATT0007401,07-25-2025,SCH0427,III,248,210,H,Class Teacher
ATT0010249,20/08/2025,SCH0019,V,173,142,True,Class Teacher
ATT0007159,09-27-2025,SCH-0309,III,282,195,Working,Headmaster
ATT0019493,20/05/2025,SCH0426,III,213,131,True,Headmaster
ATT0014590,23/03/2026,SCH0414,7,295,177,haan,Admin
ATT0005424,28.10.2025,SCH0173,8,102,61,True,Admin
ATT0002050,07-27-2025,sch0519,III,56,56,True,HM
ATT0013169,23.04.2025,sch_0182,10,249,184,,Class Teacher
ATT0011836,2025-08-08,SCH-0078,6,160,152,haan,HM
ATT0016372,15-Feb-2026,SCH0476,9,129,129,True,Class Teacher
ATT0009209,18/12/2025,SCH-0046,V,85,79,,Headmaster
ATT0014076,09-26-2025,S0535,4,124,85,True,Class Teacher
ATT0016647,05-25-2025,0170,2,60,60,Yes,Admin
ATT0016531,14/09/2025,SCH0065,1,209,191,True,Clerk
ATT0014487,04-02-2025,SCH0570,3,121,105,True,Clerk
ATT0014258,11/01/2026,S0386,8,208,214,True,HM
ATT0006617,2026/01/22,SCH0035,V,108,98,True,Clerk
,29/04/2025,S0216,7,297,232,1,
ATT0008156,02-10-2026,sch0033,II,97,61,No,Clerk
ATT0001803,31-Dec-2025,S0583,8,96,63,1,Admin
ATT0004737,27-Aug-2025,sch0540,7,74,51,Hai,Clerk
ATT0011112,31.07.2025,SCH-0530,III,295,217,True,HM
ATT0002386,02-28-2026,SCH-0531,3,80,63,,
ATT0005760,2025-08-30,0569,2,68,43,True,Class Teacher
ATT0018344,20/06/2025,SCH0573,10,292,248,True,Admin
ATT0019361,07-07-2025,SCH0066,6,107,66,Yes,Clerk
ATT0008681,2025-12-31,SCH0193,V,256,256,True,Class Teacher
ATT0018228,11/07/2025,SCH0393,I,228,169,1,HM
ATT0001735,14/09/2025,SCH0156,II,68,79,Yes,HM
ATT0002912,06-11-2025,SCH0190,IV,116,103,No,
ATT0011412,19/07/2025,SCH0359,I,113,80,True,Clerk
ATT0008339,06-Apr-2025,SCH0472,6,197,197,1,Class Teacher
ATT0001987,08-06-2025,SCH0378,V,300,259,1,Class Teacher
ATT0006547,08/11/2025,SCH-0579,2,144,104,True,Headmaster
ATT0014244,05/03/2026,S0151,2,127,92,True,Headmaster
ATT0002812,2025/07/28,SCH-0457,10,263,194,True,
ATT0017044,07/08/2025,SCH0462,3,44,40,False,Headmaster
ATT0015709,06-Oct-2025,SCH0356,10,190,162,True,Clerk
ATT0018896,03/06/2025,sch_0101,2,286,292,Available,HM
ATT0011590,12.03.2026,S0433,IV,248,181,True,Headmaster
ATT0009340,04/01/2026,sch_0433,4,252,233,haan,Clerk
ATT0015088,2025-10-29,S0542,9,54,49,Working,Headmaster
ATT0011775,18-Oct-2025,S0027,1,230,222,Working,Headmaster
ATT0001931,2025-10-30,SCH0136,IV,230,162,Yes,Clerk
ATT0000198,2025-07-23,S0313,7,292,282,Functional,Headmaster
ATT0007778,25.01.2026,SCH0010,3,215,148,,Clerk
ATT0019316,13/06/2025,SCH0440,II,205,157,Functional,HM
ATT0008005,2026/01/31,SCH0122,1,298,281,Nahi hai,Admin
ATT0002328,30/08/2025,sch_0090,III,114,105,Y,Clerk
ATT0004390,09.08.2025,sch0586,5,98,82,True,Headmaster
ATT0012689,30.09.2025,SCH-0283,I,164,152,Haan,Headmaster
ATT0008122,08-06-2025,S0130,4,141,122,True,
,15/11/2025,SCH-0492,III,115,71,Hai,Admin
ATT0000203,19/09/2025,SCH0471,I,52,35,True,Headmaster
ATT0019895,06/04/2025,SCH-0274,8,137,94,True,Admin
ATT0004932,03-13-2026,S0511,2,219,202,Hai,HM
ATT0005792,2025-10-25,S0044,8,143,135,Yes,HM
ATT0018092,04-Jul-2025,SCH0028,8,232,154,1,HM
ATT0013950,2025-09-09,sch_0102,6,96,96,H,Headmaster
ATT0007393,08/11/2025,SCH0255,5,154,117,True,HM
ATT0005856,06-Feb-2026,SCH0539,IV,284,185,Y,HM
ATT0000855,09-05-2025,SCH0445,5,192,126,Haan,Clerk
ATT0013878,28/11/2025,sch0526,II,253,169,Haan,
ATT0014556,2025/10/05,SCH0285,II,206,206,True,Class Teacher
ATT0004738,02.01.2026,SCH0276,9,207,198,Y,HM
ATT0017083,26.03.2026,SCH-0512,I,65,56,haan,Class Teacher
ATT0011519,2026/01/25,SCH0105,V,239,239,1,Clerk
ATT0001637,16-Mar-2026,S0421,4,140,125,True,HM
,18.03.2026,sch_0147,4,40,35,Functional,Class Teacher
ATT0019966,01.11.2025,SCH-0310,10,252,203,haan,Admin
ATT0017676,2025-07-23,SCH0025,5,89,71,True,Class Teacher
ATT0006586,2026/01/31,SCH0513,IV,140,127,Haan,Admin
ATT0013809,19.10.2025,SCH0194,6,231,210,Yes,Class Teacher
ATT0018238,2025-08-20,SCH-0203,10,61,59,,Headmaster
ATT0017277,26.02.2026,SCH0018,10,109,89,H,
ATT0003305,2026-01-28,SCH0595,III,270,190,True,HM
ATT0017880,2025-07-07,SCH0267,10,203,173,True,Class Teacher
ATT0007995,2025-12-13,SCH0542,III,106,94,False,HM
ATT0001999,2025/06/02,SCH-0527,1,123,106,True,Clerk
ATT0000664,08.02.2026,SCH0002,II,58,52,Yes,Class Teacher
ATT0013546,21/09/2025,SCH0477,5,90,73,True,HM
ATT0003749,02-27-2026,SCH0345,IV,72,48,True,Class Teacher
ATT0005531,09-21-2025,SCH0185,IV,185,137,True,
ATT0007527,2025/09/16,SCH0577,7,117,70,True,
ATT0009475,2025-07-23,S0016,9,117,77,True,Clerk
