record_id,date,school_id,grade,total_students,present_students,teacher_present,marked_by,date_outside_expected_range,date_missing,attendance_invalid,attendance_rate,is_sunday,proxy_attendance,perfect_attendance
ATT0012662,2026-02-22,SCH0253,4,212,198,,Admin,False,False,False,93.4,True,False,False
ATT0013326,2025-10-05,SCH0599,4,290,208,,HM,False,False,False,71.72,True,False,False
ATT0006682,2025-09-19,SCH0297,6,258,206,True,Clerk,False,False,False,79.84,False,False,False
ATT0005429,2026-02-07,SCH0256,9,278,202,True,,False,False,False,72.66,False,False,False
ATT0009191,2025-09-06,SCH0527,4,120,90,,Clerk,False,False,False,75.0,False,False,False
ATT0012323,2026-02-01,SCH0046,8,223,223,True,Admin,False,False,False,100.0,True,True,True
ATT0005267,2025-07-29,SCH0578,6,137,87,True,,False,False,False,63.5,False,False,False
ATT0003787,2025-12-01,SCH0583,6,290,244,True,Class Teacher,False,False,False,84.14,False,False,False
ATT0003511,2025-10-23,SCH0282,5,133,100,True,,False,False,False,75.19,False,False,False
ATT0001785,2025-08-15,SCH0502,7,118,126,True,,False,False,True,106.78,False,False,False
ATT0011375,2025-06-05,SCH0506,5,272,242,,Admin,False,False,False,88.97,False,False,False
ATT0013426,2025-11-05,SCH0474,7,75,69,False,,False,False,False,92.0,False,False,False
ATT0007117,2025-05-22,SCH0293,1,255,199,True,Admin,False,False,False,78.04,False,False,False
ATT0000495,2026-02-28,SCH0311,2,204,158,,Admin,False,False,False,77.45,False,False,False
ATT0016106,2025-02-11,SCH0339,5,145,130,True,HM,True,False,False,89.66,False,False,False
ATT0010047,2025-05-23,SCH0347,2,267,162,True,,False,False,False,60.67,False,False,False
ATT0018430,2025-12-10,SCH0371,4,117,100,True,HM,False,False,False,85.47,False,False,False
ATT0011053,2025-09-21,SCH0149,5,242,233,True,Headmaster,False,False,False,96.28,True,False,False
ATT0002039,2025-06-19,SCH0174,9,215,215,,Clerk,False,False,False,100.0,False,False,True
ATT0004042,2025-10-15,SCH0179,5,84,79,True,Admin,False,False,False,94.05,False,False,False
ATT0009282,2025-06-22,SCH0215,4,90,69,True,Class Teacher,False,False,False,76.67,True,False,False
ATT0002898,2025-11-29,SCH0227,7,189,181,True,Clerk,False,False,False,95.77,False,False,False
ATT0008559,2025-05-31,SCH0359,5,107,85,True,Class Teacher,False,False,False,79.44,False,False,False
ATT0009042,2025-04-24,SCH0503,4,137,84,True,HM,False,False,False,61.31,False,False,False
ATT0016866,2025-04-21,SCH0313,2,189,162,,Headmaster,False,False,False,85.71,False,False,False
ATT0018517,2026-01-14,SCH0250,3,46,41,True,Clerk,False,False,False,89.13,False,False,False
ATT0007877,2025-09-22,SCH0281,1,167,159,True,Class Teacher,False,False,False,95.21,False,False,False
ATT0003341,2025-12-29,SCH0195,2,212,177,True,,False,False,False,83.49,False,False,False
ATT0015814,2025-08-31,SCH0378,1,218,178,True,Admin,False,False,False,81.65,True,False,False
ATT0002654,2025-08-05,SCH0475,6,269,286,,Headmaster,False,False,True,106.32,False,False,False
,2025-10-21,SCH0430,2,68,58,True,Class Teacher,False,False,False,85.29,False,False,False
ATT0005912,2026-02-17,SCH0097,9,234,167,,Class Teacher,False,False,False,71.37,False,False,False
ATT0019052,2025-06-20,SCH0501,5,178,143,True,Class Teacher,False,False,False,80.34,False,False,False
ATT0009734,2026-03-28,SCH0224,2,299,179,,Clerk,False,False,False,59.87,False,False,False
ATT0015568,2025-08-19,SCH0232,3,55,44,True,Class Teacher,False,False,False,80.0,False,False,False
ATT0011162,2025-05-21,SCH0360,9,205,139,True,Headmaster,False,False,False,67.8,False,False,False
ATT0008515,2025-04-08,SCH0542,6,298,202,,,False,False,False,67.79,False,False,False
ATT0002032,2025-05-05,SCH0112,8,95,63,,Class Teacher,False,False,False,66.32,False,False,False
ATT0005090,2025-10-30,SCH0595,5,208,194,True,,False,False,False,93.27,False,False,False
ATT0013561,2026-02-09,SCH0513,3,116,80,True,HM,False,False,False,68.97,False,False,False
ATT0000814,2025-04-21,SCH0310,5,255,162,True,Admin,False,False,False,63.53,False,False,False
ATT0007236,2026-01-17,SCH0535,2,287,287,True,Headmaster,False,False,False,100.0,False,False,True
ATT0018514,2025-10-21,SCH0189,10,66,44,True,Clerk,False,False,False,66.67,False,False,False
ATT0010972,2025-04-24,SCH0540,5,80,67,True,Clerk,False,False,False,83.75,False,False,False
ATT0012756,2025-06-14,SCH0342,4,55,35,,,False,False,False,63.64,False,False,False
ATT0015328,2025-09-03,SCH0516,5,110,79,False,Headmaster,False,False,False,71.82,False,False,False
ATT0018158,2025-11-04,SCH0044,1,168,174,True,Admin,False,False,True,103.57,False,False,False
ATT0006281,2026-01-20,SCH0588,8,173,108,False,Admin,False,False,False,62.43,False,False,False
ATT0004207,2025-12-22,SCH0044,4,289,278,True,HM,False,False,False,96.19,False,False,False
ATT0013984,2026-03-14,SCH0323,5,191,172,True,Class Teacher,False,False,False,90.05,False,False,False
ATT0013467,2025-07-05,SCH0437,5,158,96,True,Clerk,False,False,False,60.76,False,False,False
ATT0001080,2026-03-23,SCH0555,7,164,121,True,Clerk,False,False,False,73.78,False,False,False
ATT0002227,2025-07-15,SCH0195,1,155,110,,Headmaster,False,False,False,70.97,False,False,False
ATT0015452,2026-01-09,SCH0572,10,177,159,True,Admin,False,False,False,89.83,False,False,False
ATT0018438,2025-05-31,SCH0517,1,182,147,,,False,False,False,80.77,False,False,False
ATT0019928,2025-10-27,SCH0044,5,77,52,True,Admin,False,False,False,67.53,False,False,False
ATT0017186,2026-01-18,SCH0219,3,61,70,True,HM,False,False,True,114.75,True,False,False
ATT0010898,2025-09-09,SCH0415,2,83,83,True,,False,False,False,100.0,False,False,True
ATT0018030,2025-09-26,SCH0117,9,205,159,,Class Teacher,False,False,False,77.56,False,False,False
ATT0015723,2025-10-23,SCH0504,2,107,86,True,HM,False,False,False,80.37,False,False,False
ATT0009357,2025-11-11,SCH0094,8,187,173,True,HM,False,False,False,92.51,False,False,False
ATT0003262,2025-04-24,SCH0339,5,244,219,True,HM,False,False,False,89.75,False,False,False
ATT0005650,2025-08-08,SCH0081,5,297,307,True,Admin,False,False,True,103.37,False,False,False
ATT0011289,2025-06-17,SCH0068,10,296,251,True,Clerk,False,False,False,84.8,False,False,False
ATT0009643,2025-08-16,SCH0058,8,154,134,,Class Teacher,False,False,False,87.01,False,False,False
ATT0015301,2026-01-13,SCH0096,6,146,128,,Headmaster,False,False,False,87.67,False,False,False
ATT0017140,2025-08-24,SCH0119,3,69,69,True,Headmaster,False,False,False,100.0,True,True,True
ATT0012422,2026-01-25,SCH0376,1,278,278,,Headmaster,False,False,False,100.0,True,True,True
ATT0014507,2025-07-13,SCH0319,1,43,61,True,Headmaster,False,False,True,141.86,True,False,False
ATT0003863,2025-05-17,SCH0362,5,85,73,True,Class Teacher,False,False,False,85.88,False,False,False
ATT0002937,2026-02-04,SCH0056,7,159,114,,HM,False,False,False,71.7,False,False,False
ATT0008612,2026-02-27,SCH0454,1,128,78,False,Clerk,False,False,False,60.94,False,False,False
ATT0007081,2025-10-26,SCH0552,8,159,159,True,Headmaster,False,False,False,100.0,True,True,True
ATT0003918,2025-08-25,SCH0359,1,76,47,True,Clerk,False,False,False,61.84,False,False,False
ATT0013680,2025-10-14,SCH0416,1,280,170,True,Headmaster,False,False,False,60.71,False,False,False
ATT0009710,2025-12-31,SCH0135,5,285,285,,Admin,False,False,False,100.0,False,False,True
ATT0001690,2025-04-20,SCH0320,3,287,246,True,Admin,False,False,False,85.71,True,False,False
ATT0017809,2026-01-14,SCH0039,4,290,281,,Clerk,False,False,False,96.9,False,False,False
ATT0011729,2025-04-28,SCH0232,9,228,187,,HM,False,False,False,82.02,False,False,False
ATT0014348,2025-11-01,SCH0439,6,178,150,True,Admin,False,False,False,84.27,False,False,False
ATT0000306,2025-04-19,SCH0497,3,289,289,True,Admin,False,False,False,100.0,False,False,True
ATT0004057,2025-09-25,SCH0405,2,295,221,True,Headmaster,False,False,False,74.92,False,False,False
ATT0003000,2025-09-13,SCH0133,1,54,48,True,Headmaster,False,False,False,88.89,False,False,False
ATT0016651,2025-12-31,SCH0165,4,122,122,True,HM,False,False,False,100.0,False,False,True
ATT0009838,2026-03-13,SCH0134,4,257,174,,HM,False,False,False,67.7,False,False,False
ATT0001232,2025-10-23,SCH0279,1,265,166,,,False,False,False,62.64,False,False,False
ATT0009707,2025-07-28,SCH0348,2,244,227,True,,False,False,False,93.03,False,False,False
ATT0002314,2026-02-18,SCH0088,4,87,71,True,Class Teacher,False,False,False,81.61,False,False,False
ATT0014337,2025-10-23,SCH0536,4,161,147,True,,False,False,False,91.3,False,False,False
ATT0009644,2026-01-04,SCH0584,8,189,189,True,Class Teacher,False,False,False,100.0,True,True,True
ATT0018722,2025-07-18,SCH0551,6,97,60,True,Headmaster,False,False,False,61.86,False,False,False
ATT0018515,2025-10-18,SCH0555,3,114,96,True,Class Teacher,False,False,False,84.21,False,False,False
ATT0016090,2025-07-27,SCH0090,10,218,205,False,,False,False,False,94.04,True,False,False
ATT0017293,2025-10-25,SCH0260,5,248,240,True,Clerk,False,False,False,96.77,False,False,False
ATT0003497,2026-01-24,SCH0091,2,219,193,,HM,False,False,False,88.13,False,False,False
ATT0004322,2026-03-31,SCH0407,1,211,137,True,Class Teacher,False,False,False,64.93,False,False,False
ATT0009830,2025-10-03,SCH0202,5,285,236,True,Class Teacher,False,False,False,82.81,False,False,False
ATT0009031,2026-02-15,SCH0125,1,248,237,True,Admin,False,False,False,95.56,True,False,False
ATT0002063,2025-06-29,SCH0271,7,166,160,,Headmaster,False,False,False,96.39,True,False,False
ATT0006471,2025-06-07,SCH0526,4,290,284,False,Class Teacher,False,False,False,97.93,False,False,False
ATT0007501,2025-06-09,SCH0299,9,272,216,False,Clerk,False,False,False,79.41,False,False,False
ATT0006478,2026-02-12,SCH0287,6,199,168,,Admin,False,False,False,84.42,False,False,False
ATT0003900,2025-05-29,SCH0120,8,157,108,True,Clerk,False,False,False,68.79,False,False,False
ATT0003568,2026-02-25,SCH0127,1,214,184,,Headmaster,False,False,False,85.98,False,False,False
ATT0011459,2025-10-21,SCH0330,1,94,83,True,HM,False,False,False,88.3,False,False,False
ATT0005453,2025-08-18,SCH0409,6,257,240,False,Clerk,False,False,False,93.39,False,False,False
ATT0011280,2025-04-26,SCH0291,5,127,121,True,Class Teacher,False,False,False,95.28,False,False,False
ATT0008023,2026-03-17,SCH0195,10,245,183,True,Class Teacher,False,False,False,74.69,False,False,False
ATT0013448,2025-05-21,SCH0534,3,235,147,False,Clerk,False,False,False,62.55,False,False,False
ATT0000557,2025-08-30,SCH0557,4,209,187,,Clerk,False,False,False,89.47,False,False,False
ATT0012739,2025-04-18,SCH0129,3,223,197,,Headmaster,False,False,False,88.34,False,False,False
ATT0012885,2025-12-24,SCH0285,3,40,25,True,Headmaster,False,False,False,62.5,False,False,False
ATT0009907,2025-11-03,SCH0416,5,87,59,True,Clerk,False,False,False,67.82,False,False,False
ATT0018591,2025-07-03,SCH0366,4,213,149,True,HM,False,False,False,69.95,False,False,False
ATT0004271,2025-10-19,SCH0159,3,232,232,True,Admin,False,False,False,100.0,True,True,True
ATT0008532,2025-06-13,SCH0221,5,172,133,True,Headmaster,False,False,False,77.33,False,False,False
ATT0004087,2025-08-21,SCH0280,5,100,81,True,Clerk,False,False,False,81.0,False,False,False
ATT0006664,2025-05-07,SCH0511,4,80,55,,,False,False,False,68.75,False,False,False
ATT0009096,2025-06-21,SCH0481,3,105,70,True,Admin,False,False,False,66.67,False,False,False
ATT0003139,2026-01-17,SCH0005,9,208,154,True,,False,False,False,74.04,False,False,False
ATT0016642,2026-02-19,SCH0147,5,259,234,True,Clerk,False,False,False,90.35,False,False,False
ATT0000589,2025-10-30,SCH0412,7,147,143,True,Admin,False,False,False,97.28,False,False,False
ATT0003366,2025-10-10,SCH0205,2,105,82,,Class Teacher,False,False,False,78.1,False,False,False
ATT0002671,2025-10-31,SCH0001,3,150,126,True,,False,False,False,84.0,False,False,False
ATT0005516,2025-12-24,SCH0393,8,107,125,True,Clerk,False,False,True,116.82,False,False,False
ATT0011782,2026-02-03,SCH0101,1,122,90,True,Clerk,False,False,False,73.77,False,False,False
ATT0015311,2025-10-14,SCH0054,5,250,160,True,,False,False,False,64.0,False,False,False
ATT0008221,2025-09-07,SCH0391,8,273,266,True,Class Teacher,False,False,False,97.44,True,False,False
ATT0002396,2025-05-07,SCH0219,4,265,234,,Class Teacher,False,False,False,88.3,False,False,False
ATT0017326,2026-02-02,SCH0204,10,268,260,True,,False,False,False,97.01,False,False,False
ATT0017920,2025-08-29,SCH0486,2,148,143,True,Clerk,False,False,False,96.62,False,False,False
ATT0005507,2026-03-16,SCH0473,6,279,171,,Class Teacher,False,False,False,61.29,False,False,False
ATT0010095,2025-10-02,SCH0080,3,254,229,True,Clerk,False,False,False,90.16,False,False,False
ATT0002171,2026-03-10,SCH0588,3,153,131,,,False,False,False,85.62,False,False,False
ATT0000925,2025-05-31,SCH0568,4,259,265,True,HM,False,False,True,102.32,False,False,False
ATT0008135,2025-06-12,SCH0091,2,165,139,True,Admin,False,False,False,84.24,False,False,False
ATT0009082,2025-12-01,SCH0255,3,72,43,True,HM,False,False,False,59.72,False,False,False
ATT0012071,2025-10-31,SCH0533,4,199,184,True,Class Teacher,False,False,False,92.46,False,False,False
ATT0011515,2026-02-24,SCH0431,3,53,48,True,Headmaster,False,False,False,90.57,False,False,False
ATT0011707,2025-09-23,SCH0147,1,214,146,False,Headmaster,False,False,False,68.22,False,False,False
ATT0016040,2025-08-30,SCH0247,7,72,66,True,HM,False,False,False,91.67,False,False,False
ATT0003125,2025-05-19,SCH0556,10,267,208,,HM,False,False,False,77.9,False,False,False
ATT0005674,2026-02-09,SCH0096,2,244,250,True,Headmaster,False,False,True,102.46,False,False,False
ATT0014533,2025-10-09,SCH0099,2,155,108,False,Admin,False,False,False,69.68,False,False,False
ATT0002775,2025-07-19,SCH0201,5,289,236,True,HM,False,False,False,81.66,False,False,False
ATT0007621,2025-08-31,SCH0130,2,217,178,,Class Teacher,False,False,False,82.03,True,False,False
ATT0006560,2026-01-08,SCH0403,3,276,262,True,Admin,False,False,False,94.93,False,False,False
ATT0011926,2025-08-12,SCH0536,3,55,34,,HM,False,False,False,61.82,False,False,False
ATT0016464,2026-02-18,SCH0371,1,257,234,True,Headmaster,False,False,False,91.05,False,False,False
ATT0009146,2025-11-15,SCH0123,2,214,205,,,False,False,False,95.79,False,False,False
ATT0008457,2026-01-01,SCH0598,1,187,137,True,Class Teacher,False,False,False,73.26,False,False,False
ATT0012721,2025-07-14,SCH0122,2,220,193,,Clerk,False,False,False,87.73,False,False,False
ATT0009847,2025-05-24,SCH0374,10,295,258,False,Clerk,False,False,False,87.46,False,False,False
ATT0018155,2025-11-01,SCH0030,2,174,122,True,,False,False,False,70.11,False,False,False
ATT0008412,2025-08-12,SCH0378,4,120,127,,,False,False,True,105.83,False,False,False
ATT0009628,2025-06-23,SCH0079,4,164,98,False,Clerk,False,False,False,59.76,False,False,False
ATT0005799,2025-05-19,SCH0388,1,133,106,True,Clerk,False,False,False,79.7,False,False,False
ATT0005983,2025-06-30,SCH0191,1,132,102,True,,False,False,False,77.27,False,False,False
ATT0012432,2025-12-04,SCH0087,5,168,164,True,Class Teacher,False,False,False,97.62,False,False,False
ATT0005883,2025-04-05,SCH0158,9,256,242,False,Headmaster,False,False,False,94.53,False,False,False
ATT0009783,2025-10-28,SCH0096,4,71,43,,Headmaster,False,False,False,60.56,False,False,False
ATT0011349,2025-05-26,SCH0142,9,101,93,True,,False,False,False,92.08,False,False,False
ATT0011449,2026-03-05,SCH0015,8,296,230,False,Clerk,False,False,False,77.7,False,False,False
ATT0006647,2026-02-25,SCH0164,7,179,172,False,Admin,False,False,False,96.09,False,False,False
ATT0003097,2025-04-30,SCH0434,1,70,49,True,Class Teacher,False,False,False,70.0,False,False,False
ATT0018219,2025-05-07,SCH0487,2,279,231,,Clerk,False,False,False,82.8,False,False,False
ATT0002182,2025-07-30,SCH0499,5,271,169,,Clerk,False,False,False,62.36,False,False,False
ATT0012671,2025-08-19,SCH0246,5,141,92,True,Admin,False,False,False,65.25,False,False,False
ATT0003244,2025-06-29,SCH0459,5,226,233,True,Admin,False,False,True,103.1,True,False,False
ATT0001474,2025-10-30,SCH0448,8,220,153,,Clerk,False,False,False,69.55,False,False,False
ATT0018394,2025-12-08,SCH0516,2,111,69,True,,False,False,False,62.16,False,False,False
ATT0006104,2026-01-04,SCH0449,9,202,202,True,Clerk,False,False,False,100.0,True,True,True
ATT0006749,2025-07-31,SCH0224,5,62,58,True,Class Teacher,False,False,False,93.55,False,False,False
ATT0016671,2025-08-09,SCH0514,2,299,210,,,False,False,False,70.23,False,False,False
ATT0011460,2025-10-10,SCH0320,8,236,166,True,HM,False,False,False,70.34,False,False,False
ATT0013010,2026-03-24,SCH0515,5,287,261,,Clerk,False,False,False,90.94,False,False,False
ATT0009083,2025-05-26,SCH0071,3,80,64,,Headmaster,False,False,False,80.0,False,False,False
ATT0016462,2025-10-06,SCH0158,10,126,141,True,HM,False,False,True,111.9,False,False,False
ATT0014714,2025-04-17,SCH0568,2,226,190,True,HM,False,False,False,84.07,False,False,False
ATT0014700,2025-07-19,SCH0200,6,248,263,True,,False,False,True,106.05,False,False,False
ATT0009402,2025-07-07,SCH0146,1,77,69,False,Class Teacher,False,False,False,89.61,False,False,False
ATT0015838,2025-06-03,SCH0289,2,162,123,,Admin,False,False,False,75.93,False,False,False
ATT0000422,2025-12-05,SCH0363,9,98,61,True,Admin,False,False,False,62.24,False,False,False
ATT0009964,2025-07-30,SCH0103,1,209,185,,Clerk,False,False,False,88.52,False,False,False
ATT0009899,2026-03-04,SCH0159,9,64,62,True,,False,False,False,96.88,False,False,False
ATT0009351,2025-08-04,SCH0329,2,104,62,True,Admin,False,False,False,59.62,False,False,False
ATT0002307,2025-05-03,SCH0594,3,133,122,True,Clerk,False,False,False,91.73,False,False,False
ATT0008466,2025-06-15,SCH0143,7,91,75,True,,False,False,False,82.42,True,False,False
ATT0000172,2025-02-09,SCH0111,9,58,46,True,HM,True,False,False,79.31,True,False,False
ATT0003957,2026-03-16,SCH0143,3,43,30,True,Class Teacher,False,False,False,69.77,False,False,False
ATT0005607,2025-10-02,SCH0170,9,186,126,False,Class Teacher,False,False,False,67.74,False,False,False
ATT0005812,2025-10-18,SCH0488,1,246,197,,,False,False,False,80.08,False,False,False
ATT0018614,2025-06-26,SCH0541,3,179,173,True,,False,False,False,96.65,False,False,False
ATT0008463,2025-09-27,SCH0329,5,61,47,True,Class Teacher,False,False,False,77.05,False,False,False
ATT0011381,2025-04-19,SCH0042,5,158,158,True,Headmaster,False,False,False,100.0,False,False,True
ATT0001726,2026-01-10,SCH0246,8,202,202,True,HM,False,False,False,100.0,False,False,True
ATT0008939,2025-12-20,SCH0230,7,251,178,True,Class Teacher,False,False,False,70.92,False,False,False
ATT0001185,2025-12-27,SCH0042,3,206,226,True,,False,False,True,109.71,False,False,False
ATT0009757,2025-12-12,SCH0144,5,242,173,True,Admin,False,False,False,71.49,False,False,False
ATT0009975,2025-07-20,SCH0267,2,283,202,True,Clerk,False,False,False,71.38,True,False,False
